image_id,dimension,modality,within_mean,cross_mean
1nu9kONAhZF_V7NSJZqG5GsEI1Vsc9J56,economic_status,perception,0.9388274107639717,0.9316174603174602
1nu9kONAhZF_V7NSJZqG5GsEI1Vsc9J56,political_spectrum,caption,0.9627135396003723,0.9602980613708496
1nu9kONAhZF_V7NSJZqG5GsEI1Vsc9J56,political_spectrum,justification,0.7750455737113953,0.7486667633056641
1nu9kONAhZF_V7NSJZqG5GsEI1Vsc9J56,political_spectrum,perception,0.937545512361873,0.9328972222222223
1nu9kONAhZF_V7NSJZqG5GsEI1Vsc9J56,personality,caption,0.965465247631073,0.9595295786857605
1nu9kONAhZF_V7NSJZqG5GsEI1Vsc9J56,personality,justification,0.7871242165565491,0.7492372393608093
1nu9kONAhZF_V7NSJZqG5GsEI1Vsc9J56,personality,perception,0.9381078688785455,0.9337788194444444
1o7J69bQhbz_B92JymZCrYVdNyn3j3boo,gender,caption,0.9875687956809998,0.9875454902648926
1o7J69bQhbz_B92JymZCrYVdNyn3j3boo,gender,justification,0.5711120963096619,0.5664113759994507
1o7J69bQhbz_B92JymZCrYVdNyn3j3boo,gender,perception,0.6329292736571535,0.6257001984126984
1o7J69bQhbz_B92JymZCrYVdNyn3j3boo,economic_status,caption,0.9884112477302551,0.986704409122467
1o7J69bQhbz_B92JymZCrYVdNyn3j3boo,economic_status,justification,0.6251236200332642,0.512489914894104
1o7J69bQhbz_B92JymZCrYVdNyn3j3boo,economic_status,perception,0.7097029970585896,0.5490544312169312
1o7J69bQhbz_B92JymZCrYVdNyn3j3boo,political_spectrum,caption,0.9884112477302551,0.9867043495178223
1o7J69bQhbz_B92JymZCrYVdNyn3j3boo,political_spectrum,justification,0.6060233116149902,0.5315583944320679
1o7J69bQhbz_B92JymZCrYVdNyn3j3boo,political_spectrum,perception,0.6611121975779738,0.597564246031746
1o7J69bQhbz_B92JymZCrYVdNyn3j3boo,personality,caption,0.988807201385498,0.9869335293769836
1o7J69bQhbz_B92JymZCrYVdNyn3j3boo,personality,justification,0.6121246218681335,0.5471315979957581
1o7J69bQhbz_B92JymZCrYVdNyn3j3boo,personality,perception,0.6514930381509328,0.6182487896825397
1q3TNMRZ05nvi3ieCmJQFMvoRhls-oK46,gender,caption,0.9415351748466492,0.9398065805435181
1q3TNMRZ05nvi3ieCmJQFMvoRhls-oK46,gender,justification,0.5130813717842102,0.5083276033401489
1q3TNMRZ05nvi3ieCmJQFMvoRhls-oK46,gender,perception,0.800660280361449,0.7919031878306877
1q3TNMRZ05nvi3ieCmJQFMvoRhls-oK46,economic_status,caption,0.9461583495140076,0.9351911544799805
1q3TNMRZ05nvi3ieCmJQFMvoRhls-oK46,economic_status,justification,0.609883725643158,0.4116865396499634
1q3TNMRZ05nvi3ieCmJQFMvoRhls-oK46,economic_status,perception,0.8423498158306171,0.7502831349206348
1q3TNMRZ05nvi3ieCmJQFMvoRhls-oK46,political_spectrum,caption,0.9417055249214172,0.9396364688873291
1q3TNMRZ05nvi3ieCmJQFMvoRhls-oK46,political_spectrum,justification,0.5473458170890808,0.47412022948265076
1q3TNMRZ05nvi3ieCmJQFMvoRhls-oK46,political_spectrum,perception,0.8009321753186527,0.7916317460317459
1q3TNMRZ05nvi3ieCmJQFMvoRhls-oK46,personality,caption,0.9434599876403809,0.9392787218093872
1q3TNMRZ05nvi3ieCmJQFMvoRhls-oK46,personality,justification,0.537816047668457,0.4971795976161957
1q3TNMRZ05nvi3ieCmJQFMvoRhls-oK46,personality,perception,0.8214660062855551,0.7837156051587303
1r7ff1KflZ1FUAQO6k9fhsHzpsmUdsFq4,gender,caption,0.9858620166778564,0.9858647584915161
1r7ff1KflZ1FUAQO6k9fhsHzpsmUdsFq4,gender,justification,0.7339431047439575,0.7269288897514343
1r7ff1KflZ1FUAQO6k9fhsHzpsmUdsFq4,gender,perception,0.7353936454938125,0.7318345238095236
1r7ff1KflZ1FUAQO6k9fhsHzpsmUdsFq4,economic_status,caption,0.9909421801567078,0.9807931184768677
1r7ff1KflZ1FUAQO6k9fhsHzpsmUdsFq4,economic_status,justification,0.7618468403816223,0.6990716457366943
1r7ff1KflZ1FUAQO6k9fhsHzpsmUdsFq4,economic_status,perception,0.7899929777141798,0.6773261904761905
1r7ff1KflZ1FUAQO6k9fhsHzpsmUdsFq4,political_spectrum,caption,0.9858593940734863,0.9858673810958862
1r7ff1KflZ1FUAQO6k9fhsHzpsmUdsFq4,political_spectrum,justification,0.7397578358650208,0.7211237549781799
1r7ff1KflZ1FUAQO6k9fhsHzpsmUdsFq4,political_spectrum,perception,0.7390998224554152,0.7281345238095238
1r7ff1KflZ1FUAQO6k9fhsHzpsmUdsFq4,personality,caption,0.987993597984314,0.9848010540008545
1r7ff1KflZ1FUAQO6k9fhsHzpsmUdsFq4,personality,justification,0.7705191969871521,0.7104400992393494
1r7ff1KflZ1FUAQO6k9fhsHzpsmUdsFq4,personality,perception,0.8066815849146675,0.6971694444444444
1s7eVvxbs_jcfRFj3ZfJR7PPJC7cBGSdj,gender,caption,0.8608627915382385,0.8593689203262329
1s7eVvxbs_jcfRFj3ZfJR7PPJC7cBGSdj,gender,justification,0.5483437776565552,0.5386311411857605
1s7eVvxbs_jcfRFj3ZfJR7PPJC7cBGSdj,gender,perception,0.6176585314147919,0.6143270436507936
1s7eVvxbs_jcfRFj3ZfJR7PPJC7cBGSdj,economic_status,caption,0.8738973140716553,0.8463562726974487
1s7eVvxbs_jcfRFj3ZfJR7PPJC7cBGSdj,economic_status,justification,0.6094846725463867,0.47759220004081726
1s7eVvxbs_jcfRFj3ZfJR7PPJC7cBGSdj,economic_status,perception,0.653176153377322,0.5788686177248676
1s7eVvxbs_jcfRFj3ZfJR7PPJC7cBGSdj,political_spectrum,caption,0.8672060966491699,0.853036105632782
1s7eVvxbs_jcfRFj3ZfJR7PPJC7cBGSdj,political_spectrum,justification,0.5686435103416443,0.518365204334259
1s7eVvxbs_jcfRFj3ZfJR7PPJC7cBGSdj,political_spectrum,perception,0.650774929114662,0.5812658399470899
1s7eVvxbs_jcfRFj3ZfJR7PPJC7cBGSdj,personality,caption,0.8648690581321716,0.8577442765235901
1s7eVvxbs_jcfRFj3ZfJR7PPJC7cBGSdj,personality,justification,0.587601900100708,0.5214793086051941
1s7eVvxbs_jcfRFj3ZfJR7PPJC7cBGSdj,personality,perception,0.650569021760751,0.5987458085317461
1sbeoG9lNoBoIWPVjpRxkq_-OFcm7JASF,gender,caption,0.9216475486755371,0.9185221195220947
1sbeoG9lNoBoIWPVjpRxkq_-OFcm7JASF,gender,justification,0.6768696308135986,0.6739725470542908
1sbeoG9lNoBoIWPVjpRxkq_-OFcm7JASF,gender,perception,0.4812662451086908,0.4775074294532628
1sbeoG9lNoBoIWPVjpRxkq_-OFcm7JASF,economic_status,caption,0.9212875366210938,0.9188814163208008
1sbeoG9lNoBoIWPVjpRxkq_-OFcm7JASF,economic_status,justification,0.7132614850997925,0.637641429901123
1sbeoG9lNoBoIWPVjpRxkq_-OFcm7JASF,economic_status,perception,0.5044873411152626,0.4543250352733686
1sbeoG9lNoBoIWPVjpRxkq_-OFcm7JASF,political_spectrum,caption,0.9214773178100586,0.9186919927597046
1sbeoG9lNoBoIWPVjpRxkq_-OFcm7JASF,political_spectrum,justification,0.6926525831222534,0.6582158803939819
1sbeoG9lNoBoIWPVjpRxkq_-OFcm7JASF,political_spectrum,perception,0.5099059543683918,0.44891545304232805
1sbeoG9lNoBoIWPVjpRxkq_-OFcm7JASF,personality,caption,0.921357274055481,0.9194482564926147
1sbeoG9lNoBoIWPVjpRxkq_-OFcm7JASF,personality,justification,0.6992965340614319,0.6635113954544067
1sbeoG9lNoBoIWPVjpRxkq_-OFcm7JASF,personality,perception,0.5007632059646471,0.46872302414021166
1sfAJ-SYopUN1Hy20CmVASpKh0CmPGliN,gender,caption,0.8874853849411011,0.8874998092651367
1sfAJ-SYopUN1Hy20CmVASpKh0CmPGliN,gender,justification,0.526548445224762,0.5204682350158691
1sfAJ-SYopUN1Hy20CmVASpKh0CmPGliN,gender,perception,0.5989113204547262,0.5892438756613757
1sfAJ-SYopUN1Hy20CmVASpKh0CmPGliN,economic_status,caption,0.914073646068573,0.8609558939933777
1sfAJ-SYopUN1Hy20CmVASpKh0CmPGliN,economic_status,justification,0.5692756175994873,0.4778122305870056
1sfAJ-SYopUN1Hy20CmVASpKh0CmPGliN,economic_status,perception,0.630091965445054,0.5581151984126984
1sfAJ-SYopUN1Hy20CmVASpKh0CmPGliN,political_spectrum,caption,0.8929010033607483,0.8820931315422058
1sfAJ-SYopUN1Hy20CmVASpKh0CmPGliN,political_spectrum,justification,0.5512017011642456,0.49585604667663574
1sfAJ-SYopUN1Hy20CmVASpKh0CmPGliN,political_spectrum,perception,0.6349823117894904,0.5532330026455027
1sfAJ-SYopUN1Hy20CmVASpKh0CmPGliN,personality,caption,0.9008023738861084,0.8808543086051941
1sfAJ-SYopUN1Hy20CmVASpKh0CmPGliN,personality,justification,0.5834733843803406,0.4935969412326813
1sfAJ-SYopUN1Hy20CmVASpKh0CmPGliN,personality,perception,0.6201860902255638,0.581049945436508
1t3cM_BgN9ALxP0Hp3f53XT5qE17uDx0A,gender,caption,0.9031011462211609,0.9008642435073853
1t3cM_BgN9ALxP0Hp3f53XT5qE17uDx0A,gender,justification,0.53378826379776,0.5247939229011536
1t3cM_BgN9ALxP0Hp3f53XT5qE17uDx0A,gender,perception,0.49948807757196734,0.4822843529541446
1t3cM_BgN9ALxP0Hp3f53XT5qE17uDx0A,economic_status,caption,0.9057418704032898,0.898228108882904
1t3cM_BgN9ALxP0Hp3f53XT5qE17uDx0A,economic_status,justification,0.5794292688369751,0.47922903299331665
1t3cM_BgN9ALxP0Hp3f53XT5qE17uDx0A,economic_status,perception,0.5395989380448897,0.44224034391534384
1t3cM_BgN9ALxP0Hp3f53XT5qE17uDx0A,political_spectrum,caption,0.9035012125968933,0.9004648327827454
1t3cM_BgN9ALxP0Hp3f53XT5qE17uDx0A,political_spectrum,justification,0.5517047643661499,0.5069074034690857
1t3cM_BgN9ALxP0Hp3f53XT5qE17uDx0A,political_spectrum,perception,0.5019065406630098,0.4798699206349206
1t3cM_BgN9ALxP0Hp3f53XT5qE17uDx0A,personality,caption,0.9112170934677124,0.8973757028579712
1t3cM_BgN9ALxP0Hp3f53XT5qE17uDx0A,personality,justification,0.5905941724777222,0.49871060252189636
1t3cM_BgN9ALxP0Hp3f53XT5qE17uDx0A,personality,perception,0.54038206461922,0.46618940806878306
1vGXqNBhcyUBZaGxJsY9zWmyEZvMzG1yc,gender,caption,0.8811737298965454,0.8754948973655701
1vGXqNBhcyUBZaGxJsY9zWmyEZvMzG1yc,gender,justification,0.4970870614051819,0.48684096336364746
1vGXqNBhcyUBZaGxJsY9zWmyEZvMzG1yc,gender,perception,0.5008086228370034,0.4722531084656085
1vGXqNBhcyUBZaGxJsY9zWmyEZvMzG1yc,economic_status,caption,0.8924313187599182,0.8642560839653015
1vGXqNBhcyUBZaGxJsY9zWmyEZvMzG1yc,economic_status,justification,0.5264109373092651,0.45756596326828003
1vGXqNBhcyUBZaGxJsY9zWmyEZvMzG1yc,economic_status,perception,0.5957601624400456,0.3774598214285715
1vGXqNBhcyUBZaGxJsY9zWmyEZvMzG1yc,political_spectrum,caption,0.8829429149627686,0.8737286329269409
1vGXqNBhcyUBZaGxJsY9zWmyEZvMzG1yc,political_spectrum,justification,0.5204384922981262,0.46352848410606384
1vGXqNBhcyUBZaGxJsY9zWmyEZvMzG1yc,political_spectrum,perception,0.5133328695974773,0.45974973544973546
1vGXqNBhcyUBZaGxJsY9zWmyEZvMzG1yc,personality,caption,0.8822289705276489,0.8763882517814636
1vGXqNBhcyUBZaGxJsY9zWmyEZvMzG1yc,personality,justification,0.5357093811035156,0.47013965249061584
1vGXqNBhcyUBZaGxJsY9zWmyEZvMzG1yc,personality,perception,0.5282413374706607,0.46570992063492067
1vKcmpxFO6XnR5yGCJF-Vbq_dnVKj6QK_,gender,caption,0.9036955833435059,0.9010077118873596
1vKcmpxFO6XnR5yGCJF-Vbq_dnVKj6QK_,gender,justification,0.655518114566803,0.6500742435455322
1vKcmpxFO6XnR5yGCJF-Vbq_dnVKj6QK_,gender,perception,0.6744379653920556,0.6628957539682541
1vKcmpxFO6XnR5yGCJF-Vbq_dnVKj6QK_,economic_status,caption,0.9269599318504333,0.8777821063995361
1vKcmpxFO6XnR5yGCJF-Vbq_dnVKj6QK_,economic_status,justification,0.6788230538368225,0.626808226108551
1vKcmpxFO6XnR5yGCJF-Vbq_dnVKj6QK_,economic_status,perception,0.7326544240400668,0.6047763227513228
1vKcmpxFO6XnR5yGCJF-Vbq_dnVKj6QK_,political_spectrum,caption,0.9024782776832581,0.9022229909896851
1vKcmpxFO6XnR5yGCJF-Vbq_dnVKj6QK_,political_spectrum,justification,0.6650611162185669,0.6405471563339233
1vKcmpxFO6XnR5yGCJF-Vbq_dnVKj6QK_,political_spectrum,perception,0.6753228926517741,0.6620123015873016
1vKcmpxFO6XnR5yGCJF-Vbq_dnVKj6QK_,personality,caption,0.9040858745574951,0.901485025882721
1vKcmpxFO6XnR5yGCJF-Vbq_dnVKj6QK_,personality,justification,0.708376407623291,0.625072181224823
1vKcmpxFO6XnR5yGCJF-Vbq_dnVKj6QK_,personality,perception,0.7033424831921072,0.6513651785714285
