roberta_label,roberta_score
Neutral,0.5755529403686523
Negative,0.9035463929176331
Negative,0.8985261917114258
Neutral,0.7073351740837097
Negative,0.8884335160255432
Positive,0.7493026256561279
Positive,0.8769710063934326
Neutral,0.7204283475875854
Negative,0.8806533217430115
Positive,0.8429937362670898
Negative,0.9401490688323975
Positive,0.5041638016700745
Negative,0.8888096809387207
Positive,0.9543721675872803
Positive,0.8998090028762817
Negative,0.9005082249641418
Negative,0.8502850532531738
Positive,0.8372957110404968
Negative,0.8496924042701721
Positive,0.5055354237556458
Positive,0.8808229565620422
Positive,0.9585790038108826
Negative,0.9000403881072998
Negative,0.9058755040168762
Neutral,0.7280746102333069
Positive,0.9132017493247986
Positive,0.8541788458824158
Negative,0.8679302334785461
Negative,0.8808830380439758
Negative,0.8695776462554932
Positive,0.611930251121521
Positive,0.8503623008728027
Negative,0.9104099869728088
Positive,0.8977945446968079
Negative,0.7684020400047302
Negative,0.9314520955085754
Positive,0.9539786577224731
Positive,0.8210457563400269
Negative,0.8941970467567444
Negative,0.8823962211608887
Positive,0.8914936780929565
Negative,0.914487361907959
Negative,0.883038341999054
Negative,0.8435669541358948
Positive,0.8600093722343445
Neutral,0.915630578994751
Negative,0.9172083735466003
Negative,0.9061436057090759
Positive,0.4012986123561859
Neutral,0.7102192640304565
Neutral,0.6173767447471619
Negative,0.9122061133384705
Negative,0.8618247509002686
Neutral,0.6534102559089661
Negative,0.8294689655303955
Positive,0.8107616901397705
Positive,0.8616806864738464
Positive,0.5832584500312805
Negative,0.6806411743164062
Positive,0.9129329919815063
Negative,0.8904356360435486
Positive,0.5441717505455017
Negative,0.8271302580833435
Neutral,0.6462916731834412
Neutral,0.562609851360321
Negative,0.8901576399803162
Negative,0.8588157892227173
Positive,0.9069821238517761
Negative,0.8769683837890625
Positive,0.6470465660095215
Positive,0.7239675521850586
Positive,0.8121336698532104
Negative,0.8942866325378418
Negative,0.8943982720375061
Neutral,0.8590238094329834
Positive,0.9029348492622375
Positive,0.7414957284927368
Negative,0.8493881821632385
Negative,0.766693115234375
Negative,0.8377262949943542
Positive,0.8086367249488831
Positive,0.931955099105835
Negative,0.9269701242446899
Positive,0.9443279504776001
Negative,0.8997188806533813
Negative,0.9369352459907532
Positive,0.8882247805595398
Positive,0.7858044505119324
Negative,0.8940467238426208
Negative,0.9193006157875061
Positive,0.8669832348823547
Negative,0.9345435500144958
Negative,0.8945562243461609
Negative,0.8821069002151489
Positive,0.9344008564949036
Negative,0.5279634594917297
Negative,0.9157702326774597
Negative,0.8539993762969971
Positive,0.924761950969696
Neutral,0.7126442193984985
Positive,0.5925151109695435
Negative,0.8786922097206116
Negative,0.8915465474128723
Neutral,0.7708413600921631
Negative,0.7973363995552063
Positive,0.6233038902282715
Positive,0.8631015419960022
Neutral,0.6793485283851624
Negative,0.8752584457397461
Positive,0.5877887010574341
Negative,0.9096721410751343
Positive,0.7353360056877136
Negative,0.9185754060745239
Positive,0.8852582573890686
Neutral,0.6978228092193604
Negative,0.9002686738967896
Negative,0.8863614201545715
Positive,0.6797230839729309
Negative,0.6426557302474976
Neutral,0.5501710176467896
Positive,0.8325463533401489
Positive,0.5734429359436035
Negative,0.9023261070251465
Negative,0.9307653903961182
Neutral,0.9172866940498352
Positive,0.8873094916343689
Positive,0.9524669647216797
Negative,0.9038934707641602
Negative,0.9104120135307312
Negative,0.8736141324043274
Positive,0.7472533583641052
Positive,0.8897780776023865
Negative,0.8825496435165405
Positive,0.9183375835418701
Negative,0.9029958844184875
Negative,0.936125636100769
Positive,0.9505807757377625
Positive,0.6124752163887024
Negative,0.9147635102272034
Negative,0.9007524251937866
Positive,0.9173755645751953
Negative,0.9452313780784607
Negative,0.8791897892951965
Negative,0.8999948501586914
Positive,0.5354518890380859
Neutral,0.8318611979484558
Negative,0.9157488942146301
Negative,0.8748096823692322
Positive,0.7579099535942078
Neutral,0.6175460815429688
Positive,0.6369088888168335
Negative,0.9010716080665588
Negative,0.8617688417434692
Neutral,0.6607832908630371
Negative,0.8961416482925415
Positive,0.5280728936195374
Positive,0.7978624701499939
Neutral,0.7037645578384399
Negative,0.8656905293464661
Neutral,0.5279340147972107
Negative,0.8904845118522644
Positive,0.8405197262763977
Negative,0.9080767035484314
Positive,0.6349122524261475
Neutral,0.6778281331062317
Negative,0.8896576762199402
Negative,0.6414597630500793
Positive,0.8031054735183716
Negative,0.8355953693389893
Neutral,0.6790979504585266
Neutral,0.6362171173095703
Positive,0.7279329299926758
Negative,0.8914318084716797
Negative,0.9183813333511353
Neutral,0.8604775667190552
Positive,0.9317666888237
Positive,0.9020146131515503
Negative,0.880647599697113
Negative,0.7621793746948242
Negative,0.900846540927887
Neutral,0.5737230777740479
Positive,0.9164502024650574
Negative,0.8626744151115417
Positive,0.8441582322120667
Negative,0.9193328619003296
Negative,0.8887203335762024
Positive,0.9605759382247925
Positive,0.7075002789497375
Negative,0.9214050769805908
Negative,0.9088213443756104
Positive,0.7423679828643799
Negative,0.9218053221702576
Negative,0.9020504951477051
Negative,0.6203039288520813
Positive,0.9265313148498535
Negative,0.6875694990158081
Negative,0.9284398555755615
Negative,0.8752548694610596
Positive,0.8059520125389099
Neutral,0.6369155049324036
Neutral,0.5651722550392151
Negative,0.9133135676383972
Negative,0.8850075602531433
Neutral,0.7234846949577332
Negative,0.8023583292961121
Positive,0.9674050211906433
Positive,0.7393677830696106
Neutral,0.6776968836784363
Negative,0.9272286295890808
Neutral,0.5735641717910767
Negative,0.9206990599632263
Neutral,0.6685845255851746
Negative,0.8144894242286682
Negative,0.803742527961731
Neutral,0.7973716259002686
Negative,0.9297082424163818
Negative,0.8362733125686646
Positive,0.7983734607696533
Negative,0.8421441316604614
Neutral,0.6012856960296631
Positive,0.5031379461288452
Positive,0.6196213364601135
Negative,0.9068896770477295
Negative,0.9357300996780396
Neutral,0.733166515827179
Positive,0.941683292388916
Positive,0.8720031976699829
Neutral,0.7737743258476257
Negative,0.8430785536766052
Negative,0.857891321182251
Neutral,0.6050314903259277
Positive,0.9216629266738892
Negative,0.8756393790245056
Positive,0.5583329200744629
Negative,0.8813936114311218
Negative,0.9260636568069458
Positive,0.9485024809837341
Positive,0.5773189067840576
Negative,0.8742756843566895
Negative,0.9373322129249573
Positive,0.8399283289909363
Negative,0.8936770558357239
Negative,0.898008406162262
Negative,0.8917616009712219
Positive,0.8078619837760925
Negative,0.779735803604126
Negative,0.812168538570404
Negative,0.8834248781204224
Positive,0.912466287612915
Neutral,0.8121591210365295
Positive,0.7743903994560242
Negative,0.9047379493713379
Negative,0.9003608226776123
Neutral,0.7559757828712463
Negative,0.8917946815490723
Positive,0.9407018423080444
Neutral,0.4884219467639923
Neutral,0.5839110016822815
Negative,0.8988341689109802
Positive,0.891870379447937
Negative,0.9241541028022766
Positive,0.6587352752685547
Positive,0.4012986123561859
Negative,0.47163426876068115
Negative,0.9241225719451904
Negative,0.8900142908096313
Positive,0.566859245300293
Negative,0.7553172707557678
Neutral,0.5561238527297974
Positive,0.8036036491394043
Positive,0.5076869130134583
Negative,0.9279634952545166
Negative,0.9103984832763672
Neutral,0.8511756062507629
Positive,0.8976771235466003
Positive,0.8173827528953552
Negative,0.808393657207489
Negative,0.8972978591918945
Negative,0.8590081334114075
Positive,0.7928797006607056
Positive,0.9572545289993286
Negative,0.9270763993263245
Positive,0.8271798491477966
Negative,0.9180882573127747
Negative,0.9269137978553772
Positive,0.9378195405006409
Positive,0.8772436380386353
Negative,0.9157925248146057
Negative,0.9204759001731873
Positive,0.8929327130317688
Negative,0.9343210458755493
Negative,0.8604803085327148
Negative,0.7454272508621216
Positive,0.9141979217529297
Neutral,0.7390666007995605
Negative,0.9350231885910034
Negative,0.842869758605957
Positive,0.9257796406745911
Positive,0.49117425084114075
Positive,0.6347183585166931
Negative,0.8095570802688599
Negative,0.8994081616401672
Neutral,0.6961143016815186
Negative,0.8998357653617859
Neutral,0.5350401401519775
Positive,0.8264101147651672
Neutral,0.7290276885032654
Negative,0.9311089515686035
Positive,0.8739926815032959
Negative,0.8985689878463745
Neutral,0.7172507643699646
Negative,0.8137897849082947
Neutral,0.5899947285652161
Positive,0.571185290813446
Negative,0.9038569927215576
Negative,0.8393775224685669
Positive,0.9131117463111877
Negative,0.9185983538627625
Positive,0.7256349325180054
Positive,0.7798348069190979
Positive,0.9475150108337402
Negative,0.896523654460907
Negative,0.9372787475585938
Positive,0.7853561639785767
Positive,0.702630877494812
Positive,0.8489993810653687
Negative,0.8591049313545227
Negative,0.8513392806053162
Negative,0.8791954517364502
Positive,0.5475907921791077
Positive,0.8720571994781494
Negative,0.8608720898628235
Positive,0.929633378982544
Negative,0.9328377842903137
Negative,0.9355283975601196
Positive,0.915596604347229
Positive,0.8301294445991516
Negative,0.933657705783844
Negative,0.9226990938186646
Positive,0.8898759484291077
Negative,0.9291130900382996
Negative,0.8564735054969788
Negative,0.9243387579917908
Positive,0.8667700886726379
Neutral,0.5372008085250854
Negative,0.9306398630142212
Negative,0.8703926205635071
Positive,0.4012986123561859
Neutral,0.7122845649719238
Positive,0.7343014478683472
Negative,0.8779997229576111
Negative,0.8579686284065247
Neutral,0.8163151741027832
Negative,0.8326438069343567
Positive,0.9022337794303894
Positive,0.645817756652832
Neutral,0.5817341804504395
Negative,0.8856346011161804
Positive,0.7839460372924805
Negative,0.8653183579444885
Positive,0.8467302918434143
Negative,0.8599188327789307
Positive,0.91909259557724
Neutral,0.5992957949638367
Negative,0.8686702847480774
Negative,0.8708523511886597
Neutral,0.6361048221588135
Negative,0.7198805809020996
Positive,0.7065874934196472
Positive,0.9371883273124695
Positive,0.7627896070480347
Negative,0.9212996363639832
Negative,0.9220008254051208
Positive,0.7506077885627747
Positive,0.7085498571395874
Positive,0.6310818791389465
Negative,0.826202392578125
Negative,0.7593322992324829
Negative,0.8852040767669678
Positive,0.651093065738678
Positive,0.9090973734855652
Negative,0.8389522433280945
Positive,0.9430241584777832
Negative,0.9180163741111755
Negative,0.941830575466156
Positive,0.9289581179618835
Positive,0.8721215724945068
Negative,0.91978919506073
Negative,0.9355688691139221
Positive,0.9075601100921631
Negative,0.9249823093414307
Negative,0.8706961274147034
Negative,0.8783472776412964
Positive,0.8322480320930481
Neutral,0.666642963886261
Negative,0.9157702326774597
Negative,0.9050295948982239
Positive,0.9169342517852783
Neutral,0.5929480195045471
Positive,0.7253397107124329
Negative,0.9165526628494263
Negative,0.8661234378814697
Positive,0.8000186085700989
Negative,0.6297092437744141
Positive,0.7798038125038147
Positive,0.5169686079025269
Neutral,0.7310699224472046
Negative,0.9093124270439148
Neutral,0.5278682112693787
Negative,0.9341797232627869
Positive,0.7901328802108765
Negative,0.5123677253723145
Negative,0.8240073323249817
Positive,0.6674312949180603
Negative,0.910751223564148
Negative,0.8140718936920166
Positive,0.7958616614341736
Negative,0.7817969918251038
Positive,0.7098047733306885
Positive,0.6749175786972046
Positive,0.9200343489646912
Negative,0.9059327244758606
Negative,0.9072561860084534
Positive,0.5232347249984741
Positive,0.9197683930397034
Positive,0.5538167953491211
Negative,0.8979355096817017
Negative,0.8765317797660828
Negative,0.8829925656318665
Positive,0.7421392798423767
Positive,0.8443048596382141
Negative,0.9397823214530945
Positive,0.8921510577201843
Negative,0.9352422952651978
Negative,0.8801809549331665
Positive,0.9679082036018372
Positive,0.8662015199661255
Negative,0.9173256158828735
Negative,0.9232067465782166
Positive,0.8118610382080078
Negative,0.9290282726287842
Negative,0.874574601650238
Negative,0.8703823685646057
Positive,0.8133752346038818
Neutral,0.6843156814575195
Negative,0.9140061140060425
Negative,0.8917830586433411
Positive,0.8423309326171875
Neutral,0.5760185718536377
Positive,0.649264395236969
Negative,0.9067705869674683
Negative,0.8668238520622253
Neutral,0.7080280780792236
Negative,0.8812487721443176
Positive,0.9067423343658447
Positive,0.7247723937034607
Positive,0.6236689686775208
Negative,0.9411467909812927
Neutral,0.5842754244804382
Negative,0.8521389961242676
Neutral,0.6184059977531433
Negative,0.8503072261810303
Neutral,0.5085519552230835
Negative,0.757686197757721
Negative,0.9002686738967896
Negative,0.8986610174179077
Positive,0.6062708497047424
Negative,0.9126386046409607
Neutral,0.5351986289024353
Positive,0.8290126323699951
Positive,0.8090193867683411
Negative,0.896705687046051
Negative,0.9013612866401672
Neutral,0.7059942483901978
Positive,0.9359666705131531
Positive,0.9296336770057678
Negative,0.9070810079574585
Negative,0.8998039960861206
Negative,0.8447642922401428
Neutral,0.6433559060096741
Positive,0.8506929278373718
Negative,0.9310126304626465
Positive,0.8261667490005493
Negative,0.9144606590270996
Negative,0.9131336212158203
Positive,0.9527141451835632
Positive,0.9114473462104797
Negative,0.9324942231178284
Negative,0.9315283894538879
Positive,0.8811016082763672
Negative,0.9268308877944946
Negative,0.8653761744499207
Negative,0.8829249143600464
Positive,0.771933376789093
Neutral,0.8033036589622498
Negative,0.9172278046607971
Negative,0.8656467795372009
Positive,0.8537523746490479
Neutral,0.5063798427581787
Positive,0.6649369597434998
Negative,0.9173109531402588
Negative,0.8572027683258057
Neutral,0.611599862575531
Negative,0.7123050093650818
Positive,0.8492859601974487
Positive,0.6547688841819763
Positive,0.689292311668396
Negative,0.9137127995491028
Positive,0.8447828888893127
Negative,0.8637009859085083
Positive,0.7047138810157776
Negative,0.8647708296775818
Positive,0.47788113355636597
Negative,0.7259600758552551
Negative,0.8575113415718079
Negative,0.8941433429718018
Positive,0.8440267443656921
Negative,0.844150185585022
Neutral,0.616154134273529
Positive,0.9554039239883423
Positive,0.7300744652748108
Negative,0.9208880662918091
Negative,0.9083972573280334
Neutral,0.7722824215888977
Positive,0.9052400588989258
Positive,0.7672030925750732
Negative,0.9019194841384888
Neutral,0.7973864674568176
Negative,0.8266409635543823
Neutral,0.5011374354362488
Positive,0.952347993850708
Negative,0.921084463596344
Positive,0.7825846076011658
Negative,0.9360560774803162
Negative,0.9227177500724792
Positive,0.9692330956459045
Positive,0.8505156636238098
Negative,0.9365307688713074
Negative,0.8963926434516907
Positive,0.7039359211921692
Negative,0.9384504556655884
Negative,0.9070910811424255
Negative,0.8964150547981262
Positive,0.8542739748954773
Neutral,0.6813639998435974
Negative,0.9382890462875366
Negative,0.8812375664710999
Positive,0.9192533493041992
Positive,0.7176819443702698
Neutral,0.5243390202522278
Negative,0.9137474298477173
Negative,0.8519645929336548
Neutral,0.7592343688011169
Neutral,0.6579302549362183
Positive,0.9495429396629333
Positive,0.7125435471534729
Neutral,0.5162646770477295
Negative,0.9278913140296936
Positive,0.6227226853370667
Negative,0.8978380560874939
Positive,0.6996839642524719
Negative,0.8772401213645935
Positive,0.6306367516517639
Positive,0.9064015746116638
Negative,0.8980145454406738
Negative,0.8308537006378174
Neutral,0.7136234641075134
Negative,0.8809739947319031
Neutral,0.7259891629219055
Positive,0.9082299470901489
Positive,0.9538838267326355
Negative,0.9180614948272705
Negative,0.9227198958396912
Neutral,0.8628625273704529
Positive,0.6433644890785217
Positive,0.7623736262321472
Negative,0.8145021200180054
Negative,0.9110441207885742
Negative,0.8814183473587036
Positive,0.773445725440979
Positive,0.9252627491950989
Negative,0.8706944584846497
Positive,0.9423986673355103
Negative,0.9003909230232239
Negative,0.9124367833137512
Positive,0.9285552501678467
Positive,0.6788057088851929
Negative,0.9234995245933533
Negative,0.916304886341095
Positive,0.8742725253105164
Negative,0.9287073016166687
Negative,0.8894529938697815
Negative,0.8189217448234558
Positive,0.8516213893890381
Neutral,0.8875329494476318
Negative,0.9260740876197815
Negative,0.8579500913619995
Positive,0.896168053150177
Positive,0.5234983563423157
Positive,0.7182701230049133
Negative,0.9039201140403748
Negative,0.906981348991394
Neutral,0.8133659362792969
Negative,0.8935515284538269
Positive,0.7784386873245239
Positive,0.756960928440094
Positive,0.8283286094665527
Negative,0.8672195076942444
Positive,0.8815101981163025
Negative,0.8771522045135498
Positive,0.8754773139953613
Negative,0.7350795269012451
Neutral,0.6285632252693176
Positive,0.5208956003189087
Negative,0.9208306670188904
Negative,0.8526849746704102
Positive,0.7885522246360779
Negative,0.8328260779380798
Positive,0.7505938410758972
Neutral,0.5763172507286072
Positive,0.9460299015045166
Negative,0.8992018103599548
Negative,0.9200522899627686
Neutral,0.8580952882766724
Positive,0.8924036026000977
Positive,0.9492446780204773
Negative,0.7498217225074768
Negative,0.833767831325531
Negative,0.8765198588371277
Positive,0.7154905796051025
Positive,0.9673193693161011
Negative,0.8108914494514465
Positive,0.932923436164856
Negative,0.8912481069564819
Negative,0.8606537580490112
Positive,0.9220734238624573
Positive,0.5689643621444702
Negative,0.9190874695777893
Negative,0.9271717667579651
Positive,0.7579663395881653
Negative,0.9289578199386597
Negative,0.9282907247543335
Negative,0.8974984288215637
Positive,0.8458625078201294
Neutral,0.672842264175415
Negative,0.891867995262146
Negative,0.9082252383232117
Positive,0.7590541243553162
Positive,0.5591368675231934
Neutral,0.5393843650817871
Negative,0.8853726983070374
Negative,0.8947395086288452
Neutral,0.6961143016815186
Negative,0.8663217425346375
Positive,0.5410668849945068
Positive,0.6762658953666687
Positive,0.6774917244911194
Negative,0.9006882905960083
Positive,0.7375210523605347
Negative,0.8462229371070862
Neutral,0.539943516254425
Negative,0.5472225546836853
Positive,0.4012986123561859
Positive,0.9069700837135315
Negative,0.8986122012138367
Negative,0.7402240633964539
Positive,0.8882677555084229
Negative,0.8689181804656982
Positive,0.7683342695236206
Positive,0.8669123649597168
Positive,0.7028188705444336
Negative,0.9224576950073242
Negative,0.889337956905365
Neutral,0.8619053959846497
Positive,0.8897143006324768
Positive,0.5869989991188049
Negative,0.8947391510009766
Negative,0.8589804172515869
Negative,0.872440755367279
Neutral,0.5153986811637878
Positive,0.967570424079895
Negative,0.9064591526985168
Positive,0.7803622484207153
Negative,0.8997188806533813
Negative,0.9341391921043396
Positive,0.9281887412071228
Positive,0.7393685579299927
Negative,0.9084566831588745
Negative,0.9095354080200195
Positive,0.7792695164680481
Negative,0.9447965025901794
Negative,0.8787617683410645
Negative,0.9247298240661621
Positive,0.5299365520477295
Negative,0.6442201733589172
Negative,0.9094709157943726
Negative,0.8534155488014221
Positive,0.7750276327133179
Positive,0.5180677771568298
Positive,0.572302520275116
Negative,0.9092337489128113
Negative,0.8859764933586121
Neutral,0.7207329273223877
Negative,0.8829222321510315
Neutral,0.5791387557983398
Neutral,0.6499048471450806
Neutral,0.6189594864845276
Negative,0.896458625793457
Positive,0.8757066130638123
Negative,0.922193706035614
Neutral,0.5675966739654541
Negative,0.6886981129646301
Negative,0.8245442509651184
Positive,0.5860523581504822
Negative,0.9149170517921448
Negative,0.8546040654182434
Positive,0.8582247495651245
Negative,0.7627902030944824
Negative,0.5420856475830078
Positive,0.8125661611557007
Positive,0.8937229514122009
Negative,0.8939870595932007
Negative,0.9427744150161743
Neutral,0.7280746102333069
Positive,0.8788318037986755
Positive,0.8133618831634521
Negative,0.8874394297599792
Negative,0.7734643816947937
Negative,0.8921971321105957
Positive,0.7426862120628357
Positive,0.8528723120689392
Negative,0.9175828099250793
Positive,0.6741865277290344
Negative,0.930544376373291
Negative,0.9348279237747192
Positive,0.8987388014793396
Positive,0.8503184914588928
Negative,0.9243342876434326
Negative,0.9185743927955627
Positive,0.8683487772941589
Negative,0.939612090587616
Negative,0.9049475789070129
Negative,0.8371611833572388
Positive,0.8598805665969849
Neutral,0.5671988129615784
Negative,0.8446019887924194
Negative,0.8421345949172974
Positive,0.6699183583259583
Positive,0.5820678472518921
Neutral,0.5313711762428284
Negative,0.8828031420707703
Negative,0.8535516262054443
Neutral,0.7207328677177429
Negative,0.5297183990478516
Positive,0.9691819548606873
Positive,0.7896563410758972
Neutral,0.5767697691917419
Negative,0.8995499014854431
Positive,0.7744832634925842
Negative,0.9115390181541443
Neutral,0.664425790309906
Negative,0.854569673538208
Negative,0.5076642632484436
Neutral,0.5242996215820312
Negative,0.8910344243049622
Negative,0.803527295589447
Positive,0.5113533735275269
Negative,0.8658031821250916
Positive,0.5884647369384766
Neutral,0.4946787655353546
Positive,0.7149157524108887
Negative,0.9232774376869202
Negative,0.9183059334754944
Neutral,0.6097675561904907
Positive,0.9096434116363525
Positive,0.8738906383514404
Negative,0.8195055723190308
Negative,0.8205528855323792
Negative,0.8644083142280579
Neutral,0.49445971846580505
Positive,0.9366612434387207
Negative,0.866989016532898
Positive,0.9415582418441772
Negative,0.8896562457084656
Negative,0.7703822255134583
Positive,0.8644490242004395
Positive,0.9489291906356812
Negative,0.8649851083755493
Negative,0.9269137382507324
Positive,0.6576567888259888
Negative,0.9369093775749207
Negative,0.8878293037414551
Negative,0.873817503452301
Positive,0.7719334959983826
Negative,0.7361637353897095
Negative,0.8962646722793579
Negative,0.8523270487785339
Positive,0.899420976638794
Neutral,0.5480156540870667
Positive,0.639270007610321
Negative,0.9186094403266907
Negative,0.8053196668624878
Neutral,0.7207329273223877
Negative,0.8593830466270447
Positive,0.9539682269096375
Positive,0.6040785312652588
Neutral,0.6178033947944641
Negative,0.8780344724655151
Positive,0.8695296049118042
Negative,0.9196079969406128
Positive,0.5794910192489624
Negative,0.842512845993042
Negative,0.8482696413993835
Neutral,0.6809274554252625
Negative,0.851612389087677
Negative,0.8706154823303223
Positive,0.772720992565155
Negative,0.8653157353401184
Neutral,0.6841087937355042
Positive,0.8411650061607361
Positive,0.8670893907546997
Negative,0.9140851497650146
Negative,0.9341438412666321
Neutral,0.7267988920211792
Positive,0.8035706877708435
Positive,0.8676781058311462
Negative,0.8730482459068298
Negative,0.5818122625350952
Negative,0.8904592394828796
Positive,0.571162760257721
Positive,0.8325039744377136
Negative,0.9043974876403809
Positive,0.8690105080604553
Negative,0.9118983149528503
Negative,0.9417096376419067
Positive,0.75906902551651
Positive,0.9168010950088501
Negative,0.9089789986610413
Negative,0.9295727014541626
Positive,0.8502071499824524
Negative,0.9302706718444824
Negative,0.8768892288208008
Negative,0.897352933883667
Positive,0.8913695216178894
Positive,0.4012986123561859
Negative,0.9290439486503601
Negative,0.8683016896247864
Positive,0.7714815735816956
Neutral,0.6333792209625244
Neutral,0.6252968311309814
Negative,0.9063985347747803
Negative,0.9045889377593994
Neutral,0.7167492508888245
Negative,0.7183019518852234
Neutral,0.5895676016807556
Positive,0.6162048578262329
Neutral,0.5367525219917297
Negative,0.9229252338409424
Positive,0.8917735815048218
Negative,0.9017848372459412
Positive,0.6688417792320251
Negative,0.9109388589859009
Neutral,0.6503824591636658
Neutral,0.5041925311088562
Negative,0.9149646162986755
Negative,0.6944335699081421
Positive,0.9311105012893677
Negative,0.817285418510437
Positive,0.6946386694908142
Positive,0.559823215007782
Positive,0.8470697402954102
Negative,0.8864866495132446
Negative,0.9109718799591064
Neutral,0.8081655502319336
Positive,0.9789994955062866
Positive,0.7305698990821838
Negative,0.8722893595695496
Negative,0.8829896450042725
Negative,0.8992453813552856
Positive,0.6776593327522278
Positive,0.9229475259780884
Negative,0.8316730856895447
Positive,0.8586676716804504
Negative,0.861171543598175
Negative,0.9381421208381653
Positive,0.8474628925323486
Positive,0.6900382041931152
Negative,0.9388759732246399
Negative,0.9238592982292175
Positive,0.8126217126846313
Negative,0.9383036494255066
Negative,0.8991917967796326
Negative,0.8824693560600281
Positive,0.6691817045211792
Negative,0.7229321599006653
Negative,0.9293729662895203
Negative,0.8929554224014282
Positive,0.8865327835083008
Neutral,0.5214036703109741
Positive,0.773666501045227
Negative,0.9176475405693054
Negative,0.8959718346595764
Positive,0.5421436429023743
Negative,0.8911188840866089
Positive,0.4967375695705414
Positive,0.6030163168907166
Positive,0.7671764492988586
Negative,0.879051685333252
Positive,0.9458227753639221
Positive,0.4012986123561859
Neutral,0.6195459961891174
Negative,0.7621570825576782
Positive,0.8987751007080078
Positive,0.7815391421318054
Negative,0.9314799904823303
Negative,0.7007983922958374
Neutral,0.7721540331840515
Negative,0.7925909757614136
Neutral,0.7652834057807922
Positive,0.817846953868866
Positive,0.8192430138587952
Negative,0.9248713254928589
Negative,0.8762028217315674
Positive,0.7890681624412537
Positive,0.8740865588188171
Positive,0.7328639030456543
Negative,0.8920168876647949
Negative,0.9203575253486633
Negative,0.8003061413764954
Neutral,0.854526162147522
Positive,0.8769404292106628
Negative,0.8732402920722961
Positive,0.9135268926620483
Negative,0.8251603245735168
Negative,0.9278061389923096
Positive,0.9672662615776062
Positive,0.8301294445991516
Negative,0.9192456007003784
Negative,0.9107455611228943
Positive,0.7881112694740295
Negative,0.9273517727851868
Negative,0.8846834301948547
Negative,0.8165557384490967
Positive,0.8815192580223083
Negative,0.6581584215164185
Negative,0.911950945854187
Negative,0.8668364882469177
Positive,0.8994203209877014
Neutral,0.7899328470230103
Positive,0.6555691957473755
Negative,0.9428401589393616
Negative,0.8675704598426819
Positive,0.7051344513893127
Negative,0.7940601706504822
Positive,0.5220582485198975
Positive,0.7882881760597229
Neutral,0.723497748374939
Negative,0.860540509223938
Positive,0.8582553863525391
Negative,0.8784326910972595
Positive,0.5265027284622192
Negative,0.7156556844711304
Negative,0.7962906956672668
Negative,0.49844375252723694
Negative,0.8306746482849121
Negative,0.8052962422370911
Positive,0.9487270712852478
Negative,0.8456231355667114
Positive,0.6946386098861694
Positive,0.8330771327018738
Neutral,0.7421668767929077
Negative,0.9195188879966736
Negative,0.9293352961540222
Positive,0.8762734532356262
Positive,0.8897143006324768
Positive,0.4012986123561859
Negative,0.9097821116447449
Negative,0.8302131295204163
Negative,0.9012577533721924
Positive,0.5808730721473694
Positive,0.9022162556648254
Negative,0.9071657657623291
Positive,0.9502167105674744
Negative,0.9128696918487549
Negative,0.9332946538925171
Neutral,0.6612377762794495
Positive,0.8466288447380066
Negative,0.9063463807106018
Negative,0.8787493705749512
Positive,0.9170040488243103
Negative,0.9267135262489319
Negative,0.8934364318847656
Negative,0.8992649912834167
Positive,0.7675098776817322
Neutral,0.5250840783119202
Negative,0.9261603951454163
Negative,0.8186271786689758
Positive,0.9024381041526794
Neutral,0.8050336241722107
Neutral,0.5152797698974609
Negative,0.9239349961280823
Negative,0.8520964980125427
Neutral,0.6737741231918335
Negative,0.7578454613685608
Positive,0.9260342121124268
Positive,0.7524906992912292
Neutral,0.7333322763442993
Negative,0.915471076965332
Positive,0.5482627749443054
Negative,0.8595244288444519
Neutral,0.7222497463226318
Negative,0.8876055479049683
Positive,0.9232011437416077
Negative,0.6001161336898804
Negative,0.9166311621665955
Negative,0.6925769448280334
Positive,0.558053195476532
Negative,0.8552067279815674
Neutral,0.7141610980033875
Positive,0.7423737645149231
Positive,0.8140518665313721
Negative,0.9166923761367798
Negative,0.8966640830039978
Positive,0.4012986123561859
Positive,0.7654538750648499
Positive,0.7542509436607361
Negative,0.8944892883300781
Negative,0.7579168081283569
Negative,0.8636792898178101
Positive,0.5921736359596252
Positive,0.8490311503410339
Negative,0.8794503211975098
Positive,0.9323772192001343
Negative,0.9335727691650391
Negative,0.933230459690094
Positive,0.8971139788627625
Negative,0.7884092926979065
Negative,0.919340193271637
Positive,0.8269351720809937
Negative,0.9301114082336426
Negative,0.8896521925926208
Negative,0.8837646842002869
Neutral,0.6545195579528809
Neutral,0.6723897457122803
Negative,0.9300721287727356
Negative,0.8793030381202698
Positive,0.7461495399475098
Negative,0.6402317881584167
Positive,0.8059419393539429
Negative,0.9138398170471191
Negative,0.875596284866333
Neutral,0.7207329273223877
Negative,0.6707475185394287
Positive,0.9392672181129456
Positive,0.5779231190681458
Neutral,0.7071332335472107
Negative,0.8897808194160461
Positive,0.5466933846473694
Negative,0.9005728363990784
Positive,0.7150814533233643
Neutral,0.8455399870872498
Positive,0.5692422986030579
Positive,0.6744810938835144
Negative,0.9066434502601624
Negative,0.8202893137931824
Positive,0.5481493473052979
Negative,0.8562951683998108
Neutral,0.6430041790008545
Positive,0.7748169302940369
Positive,0.8204798102378845
Negative,0.8945713043212891
Negative,0.9372209310531616
