annotation_id,roberta_label,roberta_score
p17d07938_img_1C7EFJIu3VvSW5yNsdzCo02TfvOZ6NK9T_baseline,Negative,0.8729954361915588
p17d07938_img_1A-jAaJGMuowD6_ZwcKfoxUFD1VE03Hjr_baseline,Positive,0.9307658076286316
p17d07938_img_1d_N60_USocfCq3b1PUo6ggQ0uXm7fxyP_baseline,Negative,0.7623642683029175
p17d07938_img_1nCKChETlRSdOH97l6iNJrclGJUlHdZ-E_baseline,Negative,0.9438261389732361
p17d07938_img_103V6ocF--_BPMnZoK9eUxTWbIZG2QsHG_baseline,Negative,0.8165006637573242
p17d07938_img_1vKcmpxFO6XnR5yGCJF-Vbq_dnVKj6QK__baseline,Positive,0.957633376121521
p17d07938_img_1sfAJ-SYopUN1Hy20CmVASpKh0CmPGliN_baseline,Positive,0.8674758672714233
p17d07938_img_1t3cM_BgN9ALxP0Hp3f53XT5qE17uDx0A_baseline,Positive,0.7652426362037659
p17d07938_img_1kRXoE5m4UpYJMqBNT4niKKPc0R8hj6zR_baseline,Negative,0.9370140433311462
p17d07938_img_1VRTZwO0EUPeAN6buNdcn_LvIt-y78z2X_baseline,Negative,0.5889202356338501
p17d07938_img_13z1njXGzj6Pwf49GtwRXx5t754PbKHiJ_baseline,Positive,0.8850318789482117
p17d07938_img_16nwQtJeucg4qnhhT7vOZlCThfWr9ldn8_baseline,Negative,0.9138569235801697
p17d07938_img_1hctEzYSekwQsmfgDM6vrg-fFYs9iFc2A_baseline,Negative,0.584533154964447
p17d07938_img_1khAXDwBS9Lwg4diDT7HjvdqavZ6qRPrX_baseline,Positive,0.9146191477775574
p17d07938_img_1hCanLX8A-eYvjKFWTM3UHT6UGA8WG0YW_baseline,Neutral,0.7096502184867859
p17d07938_img_1hqaCcpInGSaHSJ2FZ-4kyifUstMq5NQ__baseline,Negative,0.9343266487121582
p17d07938_img_1cdQpAYnq9dZiHJyXcfh_AxKsr4jrHWrJ_baseline,Positive,0.9460468888282776
pf6fe47e8_img_1eV8XkQbq8rECy6hbZrN1_qwSRyWXDqsK_baseline,Negative,0.9402952194213867
pf6fe47e8_img_1Q_gMcjg8yrq2M7OCj1uBySMtP03fZgx-_baseline,Positive,0.8990511894226074
pf6fe47e8_img_1RL3a1P0MAEe7b91QhSX-L6oBRP76YNZm_baseline,Positive,0.48064783215522766
pf6fe47e8_img_183xelmd0KIfYZwqufkbw8T5Q0bUFu_RR_baseline,Neutral,0.45618653297424316
pf6fe47e8_img_1k1UuU5dx3CPZHW_4sfUxolXLMyWE3yyy_baseline,Negative,0.544600248336792
pf6fe47e8_img_14oyRi0Ae7uRpRiJRw1lPfwwhhldXC84U_baseline,Negative,0.8691623210906982
pf6fe47e8_img_1E7sGHkf9mgoSumKn_Oj9wLe8eymnUuig_baseline,Negative,0.9386160969734192
pf6fe47e8_img_1GXtaH5Nq_SC-6sHe432wuR1YcWyUX86E_baseline,Positive,0.8150042295455933
pf6fe47e8_img_1_N1_AAszvKnXnIYt482CmVF4jRP1Agqb_baseline,Negative,0.830450177192688
pf6fe47e8_img_1jdOSY2GTxgFXHke0EClaQQxAXyzJMsRh_baseline,Negative,0.6733989119529724
pf6fe47e8_img_1nu9kONAhZF_V7NSJZqG5GsEI1Vsc9J56_baseline,Positive,0.9803103804588318
pf6fe47e8_img_1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps_baseline,Positive,0.9564168453216553
pf6fe47e8_img_1HViKSthdMW2OR8-KpSmEsWqC5upS1Wb-_baseline,Negative,0.9123225808143616
pf6fe47e8_img_1RMftDANDs5S8TJ3e7aHCrPpuCAd9xtda_baseline,Negative,0.9058148264884949
pf6fe47e8_img_13VAge1esbhXsqK9d8LznHQzWgjFA-qRY_baseline,Positive,0.8474893569946289
pf6fe47e8_img_1o7J69bQhbz_B92JymZCrYVdNyn3j3boo_baseline,Positive,0.9669285416603088
pf6fe47e8_img_1KCqQjSq3QRcBuByJxY87Xb--4lmy8mnr_baseline,Positive,0.8514755964279175
pf6fe47e8_img_1VVqEHY3Eh-NtRWOsfSLxk2RoAPwBYQT9_baseline,Negative,0.867103099822998
pf6fe47e8_img_1Qc6MdxjsuI8dWcauI1lP-kf8VyhE7u-Z_baseline,Negative,0.8070799112319946
pf6fe47e8_img_1SF9dCdqBX2lAPgUBP0_ucp6WHDf5j3jS_baseline,Negative,0.9307518005371094
pf6fe47e8_img_1s7eVvxbs_jcfRFj3ZfJR7PPJC7cBGSdj_baseline,Positive,0.9258944988250732
pf6fe47e8_img_1r7ff1KflZ1FUAQO6k9fhsHzpsmUdsFq4_baseline,Positive,0.9243540167808533
pf6fe47e8_img_11DOuFmByYWPoQc2QyFxzxcb1da83nIqF_baseline,Negative,0.9279359579086304
pf6fe47e8_img_1kRR4l61IqjrIGK-7K1R1rYB0-zLsrrG4_baseline,Negative,0.8516881465911865
pf6fe47e8_img_135hGJxVBbYi9bnQervsmqZcCc4_Fn1fO_baseline,Negative,0.8994539380073547
pf6fe47e8_img_160nowuoebdBnrXT3OgLQmAXD-qAJdkhn_baseline,Negative,0.9191961288452148
pf6fe47e8_img_1sbeoG9lNoBoIWPVjpRxkq_-OFcm7JASF_baseline,Positive,0.9769575595855713
pf6fe47e8_img_1vGXqNBhcyUBZaGxJsY9zWmyEZvMzG1yc_baseline,Negative,0.9262705445289612
pf6fe47e8_img_102tapSsNubXllWzP7asAW-qwMJApiWt6_baseline,Negative,0.9122735261917114
pf6fe47e8_img_10ha6FXS8e5O7LoMJMasGsqRPE_9V8tk4_baseline,Positive,0.9050003290176392
pf6fe47e8_img_16G9fyPvX0wNHmwpIz9Vmx4TZPzi6H1by_baseline,Negative,0.9024999737739563
pf6fe47e8_img_1q3TNMRZ05nvi3ieCmJQFMvoRhls-oK46_baseline,Negative,0.9328051805496216
pf6fe47e8_img_1C7EFJIu3VvSW5yNsdzCo02TfvOZ6NK9T_baseline,Negative,0.6835784912109375
pf6fe47e8_img_1A-jAaJGMuowD6_ZwcKfoxUFD1VE03Hjr_baseline,Positive,0.9271698594093323
pf6fe47e8_img_1d_N60_USocfCq3b1PUo6ggQ0uXm7fxyP_baseline,Neutral,0.44268739223480225
pf6fe47e8_img_1nCKChETlRSdOH97l6iNJrclGJUlHdZ-E_baseline,Negative,0.9383677840232849
pf6fe47e8_img_103V6ocF--_BPMnZoK9eUxTWbIZG2QsHG_baseline,Negative,0.931797206401825
pf6fe47e8_img_1vKcmpxFO6XnR5yGCJF-Vbq_dnVKj6QK__baseline,Positive,0.9427869319915771
pf6fe47e8_img_1sfAJ-SYopUN1Hy20CmVASpKh0CmPGliN_baseline,Positive,0.7884837985038757
pf6fe47e8_img_1t3cM_BgN9ALxP0Hp3f53XT5qE17uDx0A_baseline,Positive,0.874626100063324
pf6fe47e8_img_1kRXoE5m4UpYJMqBNT4niKKPc0R8hj6zR_baseline,Negative,0.9407228231430054
pf6fe47e8_img_1VRTZwO0EUPeAN6buNdcn_LvIt-y78z2X_baseline,Negative,0.91267991065979
pf6fe47e8_img_13z1njXGzj6Pwf49GtwRXx5t754PbKHiJ_baseline,Positive,0.9393230080604553
pf6fe47e8_img_16nwQtJeucg4qnhhT7vOZlCThfWr9ldn8_baseline,Negative,0.9179791212081909
pf6fe47e8_img_1hctEzYSekwQsmfgDM6vrg-fFYs9iFc2A_baseline,Positive,0.594390869140625
pf6fe47e8_img_1khAXDwBS9Lwg4diDT7HjvdqavZ6qRPrX_baseline,Positive,0.7803686857223511
pf6fe47e8_img_1hCanLX8A-eYvjKFWTM3UHT6UGA8WG0YW_baseline,Positive,0.8603595495223999
pf6fe47e8_img_1hqaCcpInGSaHSJ2FZ-4kyifUstMq5NQ__baseline,Negative,0.8275824189186096
pf6fe47e8_img_1cdQpAYnq9dZiHJyXcfh_AxKsr4jrHWrJ_baseline,Positive,0.9401887059211731
pe5503548_img_1eV8XkQbq8rECy6hbZrN1_qwSRyWXDqsK_baseline,Negative,0.9362055659294128
pe5503548_img_1Q_gMcjg8yrq2M7OCj1uBySMtP03fZgx-_baseline,Positive,0.8639330863952637
pe5503548_img_1RL3a1P0MAEe7b91QhSX-L6oBRP76YNZm_baseline,Negative,0.8784746527671814
pe5503548_img_183xelmd0KIfYZwqufkbw8T5Q0bUFu_RR_baseline,Neutral,0.42672401666641235
pe5503548_img_1k1UuU5dx3CPZHW_4sfUxolXLMyWE3yyy_baseline,Positive,0.5400010943412781
pe5503548_img_14oyRi0Ae7uRpRiJRw1lPfwwhhldXC84U_baseline,Negative,0.9010533690452576
pe5503548_img_1E7sGHkf9mgoSumKn_Oj9wLe8eymnUuig_baseline,Negative,0.8986778855323792
pe5503548_img_1GXtaH5Nq_SC-6sHe432wuR1YcWyUX86E_baseline,Positive,0.8998768329620361
pe5503548_img_1_N1_AAszvKnXnIYt482CmVF4jRP1Agqb_baseline,Negative,0.8793059587478638
pe5503548_img_1jdOSY2GTxgFXHke0EClaQQxAXyzJMsRh_baseline,Positive,0.9400303363800049
pe5503548_img_1nu9kONAhZF_V7NSJZqG5GsEI1Vsc9J56_baseline,Positive,0.955222487449646
pe5503548_img_1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps_baseline,Positive,0.9745785593986511
pe5503548_img_1HViKSthdMW2OR8-KpSmEsWqC5upS1Wb-_baseline,Negative,0.9086260199546814
pe5503548_img_1RMftDANDs5S8TJ3e7aHCrPpuCAd9xtda_baseline,Negative,0.9294803142547607
pe5503548_img_13VAge1esbhXsqK9d8LznHQzWgjFA-qRY_baseline,Positive,0.8730930089950562
pe5503548_img_1o7J69bQhbz_B92JymZCrYVdNyn3j3boo_baseline,Positive,0.9172551035881042
pe5503548_img_1KCqQjSq3QRcBuByJxY87Xb--4lmy8mnr_baseline,Positive,0.9648292064666748
pe5503548_img_1VVqEHY3Eh-NtRWOsfSLxk2RoAPwBYQT9_baseline,Negative,0.8981792330741882
pe5503548_img_1Qc6MdxjsuI8dWcauI1lP-kf8VyhE7u-Z_baseline,Negative,0.625501275062561
pe5503548_img_1SF9dCdqBX2lAPgUBP0_ucp6WHDf5j3jS_baseline,Negative,0.7306346297264099
pe5503548_img_1s7eVvxbs_jcfRFj3ZfJR7PPJC7cBGSdj_baseline,Positive,0.7449614405632019
pe5503548_img_1r7ff1KflZ1FUAQO6k9fhsHzpsmUdsFq4_baseline,Positive,0.9722108840942383
pe5503548_img_11DOuFmByYWPoQc2QyFxzxcb1da83nIqF_baseline,Negative,0.9399406909942627
pe5503548_img_1kRR4l61IqjrIGK-7K1R1rYB0-zLsrrG4_baseline,Positive,0.8928384184837341
pe5503548_img_135hGJxVBbYi9bnQervsmqZcCc4_Fn1fO_baseline,Negative,0.8798037171363831
pe5503548_img_160nowuoebdBnrXT3OgLQmAXD-qAJdkhn_baseline,Negative,0.9491460919380188
pe5503548_img_1sbeoG9lNoBoIWPVjpRxkq_-OFcm7JASF_baseline,Positive,0.9407083988189697
pe5503548_img_1vGXqNBhcyUBZaGxJsY9zWmyEZvMzG1yc_baseline,Negative,0.9186220765113831
pe5503548_img_102tapSsNubXllWzP7asAW-qwMJApiWt6_baseline,Negative,0.9478904008865356
pe5503548_img_10ha6FXS8e5O7LoMJMasGsqRPE_9V8tk4_baseline,Positive,0.9600210189819336
pe5503548_img_16G9fyPvX0wNHmwpIz9Vmx4TZPzi6H1by_baseline,Negative,0.93680739402771
pe5503548_img_1q3TNMRZ05nvi3ieCmJQFMvoRhls-oK46_baseline,Negative,0.9179055094718933
pe5503548_img_1C7EFJIu3VvSW5yNsdzCo02TfvOZ6NK9T_baseline,Negative,0.7463330030441284
pe5503548_img_1A-jAaJGMuowD6_ZwcKfoxUFD1VE03Hjr_baseline,Positive,0.9580839276313782
pe5503548_img_1d_N60_USocfCq3b1PUo6ggQ0uXm7fxyP_baseline,Negative,0.7419930696487427
pe5503548_img_1nCKChETlRSdOH97l6iNJrclGJUlHdZ-E_baseline,Negative,0.9295636415481567
pe5503548_img_103V6ocF--_BPMnZoK9eUxTWbIZG2QsHG_baseline,Negative,0.8272709846496582
pe5503548_img_1vKcmpxFO6XnR5yGCJF-Vbq_dnVKj6QK__baseline,Positive,0.8369415402412415
pe5503548_img_1sfAJ-SYopUN1Hy20CmVASpKh0CmPGliN_baseline,Positive,0.9071402549743652
pe5503548_img_1t3cM_BgN9ALxP0Hp3f53XT5qE17uDx0A_baseline,Positive,0.9297134280204773
pe5503548_img_1kRXoE5m4UpYJMqBNT4niKKPc0R8hj6zR_baseline,Negative,0.8559078574180603
pe5503548_img_1VRTZwO0EUPeAN6buNdcn_LvIt-y78z2X_baseline,Negative,0.8948577046394348
pe5503548_img_13z1njXGzj6Pwf49GtwRXx5t754PbKHiJ_baseline,Positive,0.7201203107833862
pe5503548_img_16nwQtJeucg4qnhhT7vOZlCThfWr9ldn8_baseline,Negative,0.8539409637451172
pe5503548_img_1hctEzYSekwQsmfgDM6vrg-fFYs9iFc2A_baseline,Neutral,0.800852358341217
pe5503548_img_1khAXDwBS9Lwg4diDT7HjvdqavZ6qRPrX_baseline,Positive,0.929418683052063
pe5503548_img_1hCanLX8A-eYvjKFWTM3UHT6UGA8WG0YW_baseline,Positive,0.8066399693489075
pe5503548_img_1hqaCcpInGSaHSJ2FZ-4kyifUstMq5NQ__baseline,Negative,0.9423499703407288
pe5503548_img_1cdQpAYnq9dZiHJyXcfh_AxKsr4jrHWrJ_baseline,Positive,0.9622775912284851
pa625b3a2_img_1eV8XkQbq8rECy6hbZrN1_qwSRyWXDqsK_baseline,Negative,0.9524856805801392
pa625b3a2_img_1Q_gMcjg8yrq2M7OCj1uBySMtP03fZgx-_baseline,Positive,0.9108703136444092
pa625b3a2_img_1RL3a1P0MAEe7b91QhSX-L6oBRP76YNZm_baseline,Negative,0.9189608097076416
pa625b3a2_img_183xelmd0KIfYZwqufkbw8T5Q0bUFu_RR_baseline,Positive,0.48287174105644226
pa625b3a2_img_1k1UuU5dx3CPZHW_4sfUxolXLMyWE3yyy_baseline,Negative,0.7376065254211426
pa625b3a2_img_14oyRi0Ae7uRpRiJRw1lPfwwhhldXC84U_baseline,Negative,0.8162015080451965
pa625b3a2_img_1E7sGHkf9mgoSumKn_Oj9wLe8eymnUuig_baseline,Negative,0.9373829364776611
pa625b3a2_img_1GXtaH5Nq_SC-6sHe432wuR1YcWyUX86E_baseline,Positive,0.8544397950172424
pa625b3a2_img_1_N1_AAszvKnXnIYt482CmVF4jRP1Agqb_baseline,Negative,0.7784019112586975
pa625b3a2_img_1jdOSY2GTxgFXHke0EClaQQxAXyzJMsRh_baseline,Positive,0.9178608059883118
pa625b3a2_img_1nu9kONAhZF_V7NSJZqG5GsEI1Vsc9J56_baseline,Positive,0.9791722893714905
pa625b3a2_img_1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps_baseline,Positive,0.9592726230621338
pa625b3a2_img_1HViKSthdMW2OR8-KpSmEsWqC5upS1Wb-_baseline,Negative,0.8762221932411194
pa625b3a2_img_1RMftDANDs5S8TJ3e7aHCrPpuCAd9xtda_baseline,Negative,0.923701286315918
pa625b3a2_img_13VAge1esbhXsqK9d8LznHQzWgjFA-qRY_baseline,Positive,0.5356403589248657
pa625b3a2_img_1o7J69bQhbz_B92JymZCrYVdNyn3j3boo_baseline,Positive,0.944391667842865
pa625b3a2_img_1KCqQjSq3QRcBuByJxY87Xb--4lmy8mnr_baseline,Positive,0.9419525265693665
pa625b3a2_img_1VVqEHY3Eh-NtRWOsfSLxk2RoAPwBYQT9_baseline,Negative,0.898232638835907
pa625b3a2_img_1Qc6MdxjsuI8dWcauI1lP-kf8VyhE7u-Z_baseline,Negative,0.9159457683563232
pa625b3a2_img_1SF9dCdqBX2lAPgUBP0_ucp6WHDf5j3jS_baseline,Negative,0.9425195455551147
pa625b3a2_img_1s7eVvxbs_jcfRFj3ZfJR7PPJC7cBGSdj_baseline,Positive,0.7365772724151611
pa625b3a2_img_1r7ff1KflZ1FUAQO6k9fhsHzpsmUdsFq4_baseline,Positive,0.9790537357330322
pa625b3a2_img_11DOuFmByYWPoQc2QyFxzxcb1da83nIqF_baseline,Negative,0.9368407726287842
pa625b3a2_img_1kRR4l61IqjrIGK-7K1R1rYB0-zLsrrG4_baseline,Positive,0.8585017919540405
pa625b3a2_img_135hGJxVBbYi9bnQervsmqZcCc4_Fn1fO_baseline,Negative,0.9205638766288757
pa625b3a2_img_160nowuoebdBnrXT3OgLQmAXD-qAJdkhn_baseline,Negative,0.8951024413108826
pa625b3a2_img_1sbeoG9lNoBoIWPVjpRxkq_-OFcm7JASF_baseline,Positive,0.9684028029441833
pa625b3a2_img_1iJTUQJrnL6JpSTFVieUrVMOwmk8CxOCQ_baseline,Positive,0.9730039834976196
pa625b3a2_img_1vGXqNBhcyUBZaGxJsY9zWmyEZvMzG1yc_baseline,Negative,0.8958554863929749
pa625b3a2_img_102tapSsNubXllWzP7asAW-qwMJApiWt6_baseline,Negative,0.9381600618362427
pa625b3a2_img_10ha6FXS8e5O7LoMJMasGsqRPE_9V8tk4_baseline,Positive,0.8579683303833008
pa625b3a2_img_16G9fyPvX0wNHmwpIz9Vmx4TZPzi6H1by_baseline,Negative,0.8845710158348083
pa625b3a2_img_1q3TNMRZ05nvi3ieCmJQFMvoRhls-oK46_baseline,Negative,0.9415259957313538
pa625b3a2_img_1C7EFJIu3VvSW5yNsdzCo02TfvOZ6NK9T_baseline,Negative,0.8472509384155273
pa625b3a2_img_1A-jAaJGMuowD6_ZwcKfoxUFD1VE03Hjr_baseline,Positive,0.9507363438606262
pa625b3a2_img_1d_N60_USocfCq3b1PUo6ggQ0uXm7fxyP_baseline,Negative,0.7187654972076416
pa625b3a2_img_1nCKChETlRSdOH97l6iNJrclGJUlHdZ-E_baseline,Negative,0.9371964931488037
pa625b3a2_img_103V6ocF--_BPMnZoK9eUxTWbIZG2QsHG_baseline,Negative,0.9326097965240479
pa625b3a2_img_1vKcmpxFO6XnR5yGCJF-Vbq_dnVKj6QK__baseline,Positive,0.9528095722198486
pa625b3a2_img_1sfAJ-SYopUN1Hy20CmVASpKh0CmPGliN_baseline,Positive,0.897480845451355
pa625b3a2_img_1t3cM_BgN9ALxP0Hp3f53XT5qE17uDx0A_baseline,Positive,0.7939040064811707
pa625b3a2_img_1kRXoE5m4UpYJMqBNT4niKKPc0R8hj6zR_baseline,Negative,0.9175601005554199
pa625b3a2_img_1VRTZwO0EUPeAN6buNdcn_LvIt-y78z2X_baseline,Negative,0.933151125907898
pa625b3a2_img_13z1njXGzj6Pwf49GtwRXx5t754PbKHiJ_baseline,Neutral,0.6928027272224426
pa625b3a2_img_16nwQtJeucg4qnhhT7vOZlCThfWr9ldn8_baseline,Negative,0.9123778343200684
pa625b3a2_img_1hctEzYSekwQsmfgDM6vrg-fFYs9iFc2A_baseline,Negative,0.6124144196510315
pa625b3a2_img_1khAXDwBS9Lwg4diDT7HjvdqavZ6qRPrX_baseline,Negative,0.5122529864311218
pa625b3a2_img_1hCanLX8A-eYvjKFWTM3UHT6UGA8WG0YW_baseline,Positive,0.8183687925338745
pa625b3a2_img_1hqaCcpInGSaHSJ2FZ-4kyifUstMq5NQ__baseline,Negative,0.9468093514442444
pa625b3a2_img_1cdQpAYnq9dZiHJyXcfh_AxKsr4jrHWrJ_baseline,Positive,0.95384281873703
p230ab8b7_img_1eV8XkQbq8rECy6hbZrN1_qwSRyWXDqsK_baseline,Negative,0.9348860383033752
p230ab8b7_img_1Q_gMcjg8yrq2M7OCj1uBySMtP03fZgx-_baseline,Positive,0.9739881157875061
p230ab8b7_img_1RL3a1P0MAEe7b91QhSX-L6oBRP76YNZm_baseline,Negative,0.9003483057022095
p230ab8b7_img_183xelmd0KIfYZwqufkbw8T5Q0bUFu_RR_baseline,Neutral,0.5254172086715698
p230ab8b7_img_1k1UuU5dx3CPZHW_4sfUxolXLMyWE3yyy_baseline,Neutral,0.4723474979400635
p230ab8b7_img_14oyRi0Ae7uRpRiJRw1lPfwwhhldXC84U_baseline,Negative,0.865545392036438
p230ab8b7_img_1E7sGHkf9mgoSumKn_Oj9wLe8eymnUuig_baseline,Negative,0.9387871623039246
p230ab8b7_img_1GXtaH5Nq_SC-6sHe432wuR1YcWyUX86E_baseline,Neutral,0.6258763074874878
p230ab8b7_img_1_N1_AAszvKnXnIYt482CmVF4jRP1Agqb_baseline,Negative,0.8415734171867371
p230ab8b7_img_1jdOSY2GTxgFXHke0EClaQQxAXyzJMsRh_baseline,Positive,0.7777357697486877
p230ab8b7_img_1nu9kONAhZF_V7NSJZqG5GsEI1Vsc9J56_baseline,Positive,0.9270960688591003
p230ab8b7_img_1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps_baseline,Positive,0.9788036942481995
p230ab8b7_img_1HViKSthdMW2OR8-KpSmEsWqC5upS1Wb-_baseline,Negative,0.9301969408988953
p230ab8b7_img_1RMftDANDs5S8TJ3e7aHCrPpuCAd9xtda_baseline,Negative,0.8959357738494873
p230ab8b7_img_13VAge1esbhXsqK9d8LznHQzWgjFA-qRY_baseline,Positive,0.9530448317527771
p230ab8b7_img_1o7J69bQhbz_B92JymZCrYVdNyn3j3boo_baseline,Positive,0.9765216708183289
p230ab8b7_img_1KCqQjSq3QRcBuByJxY87Xb--4lmy8mnr_baseline,Positive,0.9410939812660217
p230ab8b7_img_1VVqEHY3Eh-NtRWOsfSLxk2RoAPwBYQT9_baseline,Negative,0.904187798500061
p230ab8b7_img_1Qc6MdxjsuI8dWcauI1lP-kf8VyhE7u-Z_baseline,Negative,0.8685720562934875
p230ab8b7_img_1SF9dCdqBX2lAPgUBP0_ucp6WHDf5j3jS_baseline,Negative,0.9184325337409973
p230ab8b7_img_1s7eVvxbs_jcfRFj3ZfJR7PPJC7cBGSdj_baseline,Positive,0.8873456120491028
p230ab8b7_img_1r7ff1KflZ1FUAQO6k9fhsHzpsmUdsFq4_baseline,Positive,0.9740830063819885
p230ab8b7_img_11DOuFmByYWPoQc2QyFxzxcb1da83nIqF_baseline,Negative,0.9073579907417297
p230ab8b7_img_1kRR4l61IqjrIGK-7K1R1rYB0-zLsrrG4_baseline,Positive,0.6471239328384399
p230ab8b7_img_135hGJxVBbYi9bnQervsmqZcCc4_Fn1fO_baseline,Negative,0.9445986151695251
p230ab8b7_img_160nowuoebdBnrXT3OgLQmAXD-qAJdkhn_baseline,Negative,0.9338619112968445
p230ab8b7_img_1sbeoG9lNoBoIWPVjpRxkq_-OFcm7JASF_baseline,Positive,0.9775404334068298
p230ab8b7_img_1vGXqNBhcyUBZaGxJsY9zWmyEZvMzG1yc_baseline,Negative,0.9257405400276184
p230ab8b7_img_102tapSsNubXllWzP7asAW-qwMJApiWt6_baseline,Negative,0.9170413017272949
p230ab8b7_img_10ha6FXS8e5O7LoMJMasGsqRPE_9V8tk4_baseline,Positive,0.9694311618804932
p230ab8b7_img_16G9fyPvX0wNHmwpIz9Vmx4TZPzi6H1by_baseline,Negative,0.9204626679420471
p230ab8b7_img_1q3TNMRZ05nvi3ieCmJQFMvoRhls-oK46_baseline,Negative,0.9151028990745544
p230ab8b7_img_1C7EFJIu3VvSW5yNsdzCo02TfvOZ6NK9T_baseline,Negative,0.8341660499572754
p230ab8b7_img_1A-jAaJGMuowD6_ZwcKfoxUFD1VE03Hjr_baseline,Positive,0.9306902289390564
p230ab8b7_img_1d_N60_USocfCq3b1PUo6ggQ0uXm7fxyP_baseline,Neutral,0.8144853711128235
p230ab8b7_img_1nCKChETlRSdOH97l6iNJrclGJUlHdZ-E_baseline,Negative,0.9270036220550537
p230ab8b7_img_103V6ocF--_BPMnZoK9eUxTWbIZG2QsHG_baseline,Negative,0.9130850434303284
p230ab8b7_img_1vKcmpxFO6XnR5yGCJF-Vbq_dnVKj6QK__baseline,Positive,0.9315502643585205
p230ab8b7_img_1sfAJ-SYopUN1Hy20CmVASpKh0CmPGliN_baseline,Positive,0.9310113787651062
p230ab8b7_img_1t3cM_BgN9ALxP0Hp3f53XT5qE17uDx0A_baseline,Positive,0.8838374018669128
p230ab8b7_img_1kRXoE5m4UpYJMqBNT4niKKPc0R8hj6zR_baseline,Negative,0.9069485068321228
p230ab8b7_img_1VRTZwO0EUPeAN6buNdcn_LvIt-y78z2X_baseline,Negative,0.9209668636322021
p230ab8b7_img_13z1njXGzj6Pwf49GtwRXx5t754PbKHiJ_baseline,Positive,0.8250362277030945
p230ab8b7_img_16nwQtJeucg4qnhhT7vOZlCThfWr9ldn8_baseline,Negative,0.8991013765335083
p230ab8b7_img_1hctEzYSekwQsmfgDM6vrg-fFYs9iFc2A_baseline,Positive,0.8592525124549866
p230ab8b7_img_1khAXDwBS9Lwg4diDT7HjvdqavZ6qRPrX_baseline,Negative,0.7344570159912109
p230ab8b7_img_1hCanLX8A-eYvjKFWTM3UHT6UGA8WG0YW_baseline,Positive,0.7474169135093689
p230ab8b7_img_1hqaCcpInGSaHSJ2FZ-4kyifUstMq5NQ__baseline,Negative,0.8894925117492676
p230ab8b7_img_1cdQpAYnq9dZiHJyXcfh_AxKsr4jrHWrJ_baseline,Positive,0.9323714971542358
p2e4a30b6_img_1eV8XkQbq8rECy6hbZrN1_qwSRyWXDqsK_baseline,Negative,0.939994215965271
p2e4a30b6_img_1Q_gMcjg8yrq2M7OCj1uBySMtP03fZgx-_baseline,Positive,0.8983495235443115
p2e4a30b6_img_1RL3a1P0MAEe7b91QhSX-L6oBRP76YNZm_baseline,Negative,0.944236159324646
p2e4a30b6_img_183xelmd0KIfYZwqufkbw8T5Q0bUFu_RR_baseline,Neutral,0.5473259687423706
p2e4a30b6_img_1k1UuU5dx3CPZHW_4sfUxolXLMyWE3yyy_baseline,Positive,0.7429094910621643
p2e4a30b6_img_14oyRi0Ae7uRpRiJRw1lPfwwhhldXC84U_baseline,Negative,0.9041937589645386
p2e4a30b6_img_1E7sGHkf9mgoSumKn_Oj9wLe8eymnUuig_baseline,Negative,0.9131489396095276
p2e4a30b6_img_1GXtaH5Nq_SC-6sHe432wuR1YcWyUX86E_baseline,Neutral,0.48905888199806213
p2e4a30b6_img_1_N1_AAszvKnXnIYt482CmVF4jRP1Agqb_baseline,Negative,0.877663254737854
p2e4a30b6_img_1jdOSY2GTxgFXHke0EClaQQxAXyzJMsRh_baseline,Positive,0.7903755307197571
p2e4a30b6_img_1nu9kONAhZF_V7NSJZqG5GsEI1Vsc9J56_baseline,Positive,0.8432969450950623
p2e4a30b6_img_1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps_baseline,Positive,0.9631717801094055
p2e4a30b6_img_1HViKSthdMW2OR8-KpSmEsWqC5upS1Wb-_baseline,Negative,0.9479281902313232
p2e4a30b6_img_1RMftDANDs5S8TJ3e7aHCrPpuCAd9xtda_baseline,Negative,0.8779860734939575
p2e4a30b6_img_13VAge1esbhXsqK9d8LznHQzWgjFA-qRY_baseline,Negative,0.6895425915718079
p2e4a30b6_img_1o7J69bQhbz_B92JymZCrYVdNyn3j3boo_baseline,Positive,0.9593976140022278
p2e4a30b6_img_1KCqQjSq3QRcBuByJxY87Xb--4lmy8mnr_baseline,Positive,0.8363809585571289
p2e4a30b6_img_1VVqEHY3Eh-NtRWOsfSLxk2RoAPwBYQT9_baseline,Negative,0.8500542044639587
p2e4a30b6_img_1Qc6MdxjsuI8dWcauI1lP-kf8VyhE7u-Z_baseline,Negative,0.924242377281189
p2e4a30b6_img_1SF9dCdqBX2lAPgUBP0_ucp6WHDf5j3jS_baseline,Negative,0.9335078597068787
p2e4a30b6_img_1s7eVvxbs_jcfRFj3ZfJR7PPJC7cBGSdj_baseline,Positive,0.8850900530815125
p2e4a30b6_img_1r7ff1KflZ1FUAQO6k9fhsHzpsmUdsFq4_baseline,Positive,0.9596629738807678
